Site Name;Latitude;Longitude;Provinces;Territoire;Zone;Population;Population Range;Nearest Site;Distance;Distance Level;300 Sites planned
Part2_23453_NewSite_12_357_600844;0.000895;29.48534;Nord-Kivu;Oicha;;11794;4. 10K~20K;Lubero_NKV;6420,8;>5km;No
Part1_23453_NewSite_5_806_250737;-7.069161;21.943503;Kasai Central;Luiza;;947;0. <1K;UL_Mukuma_KOC;6422,5;>5km;No
Part1_23453_NewSite_11_562_550002;-6.207498;25.325824;Lomami;Kabinda;;2496;1. 1K~3K;UL_Kipusha_KOR;6423,9;>5km;No
Part2_23453_NewSite_4_882_200004;1.495941;30.16776;Ituri;Irumu;;5007;3. 5K~10K;CD4860;6424,5;>5km;No
Part1_23453_NewSite_1_290_52086;-4.949456;13.272318;Kongo Central;Seke-Banza;;1436;1. 1K~3K;Mbata_Siala_KGC;6424,8;>5km;No
Part1_23453_NewSite_1_645_51029;-5.683713;13.140507;Kongo Central;Moanda;;2444;1. 1K~3K;BC_03_14758_C0;6425,7;>5km;No
Part1_23453_NewSite_4_603_200010;-7.236876;25.935414;Haut-Lomami;Kabongo;;720;0. <1K;CD4943;6428,2;>5km;No
Part2_23453_NewSite_1_756_50002;3.223685;27.452555;Bas-Uele;Poko;Nord;1173;1. 1K~3K;UL_Nalamu_POR;6429,0;>5km;No
Part2_23453_NewSite_12_475_600594;-0.320482;29.295226;Nord-Kivu;Lubero;;1930;1. 1K~3K;CD2764;6430,2;>5km;No
Part2_23453_NewSite_3_783_150014;3.31771;29.600187;Haut-Uele;Faradje;;1734;1. 1K~3K;UL_Avokali_POR;6430,2;>5km;No
Part1_23453_NewSite_10_795_500003;-5.058679;20.238595;Kasai;Ilebo;;870;0. <1K;UL_Belo_Secteur_BDD;6430,5;>5km;No
Part1_23453_NewSite_1_558_50004;-5.366115;13.325391;Kongo Central;Seke-Banza;;4811;2. 3K~5K;CD3319;6431,3;>5km;No
Part1_23453_NewSite_1_424_51029;-5.028836;15.318652;Kongo Central;Madimba;;1039;1. 1K~3K;BC_03_3199_C0;6431,9;>5km;No
Part1_23453_NewSite_6_30_300224;-5.854249;23.26774;Kasai Oriental;Kabeya-Kamwanga;;1590;1. 1K~3K;UL_Bena_Kazadi_KOR;6434,0;>5km;No
Part2_23453_NewSite_10_614_500014;-1.889716;16.939214;Equateur;Lukolela;;72;0. <1K;UL_Mpenda_BDD;6437,7;>5km;No
Part1_23453_NewSite_14_915_700869;-4.071085;16.469416;Mai-Ndombe;Kwamouth;;185;0. <1K;BD_03_652_C0;6438,2;>5km;No
Part2_23453_NewSite_15_727_750540;-3.887824;28.746085;Sud-Kivu;Mwenga;;1333;1. 1K~3K;KV_09_210_C0;6438,6;>5km;No
Part2_23453_NewSite_4_860_201019;1.628024;30.18875;Ituri;Irumu;;1446;1. 1K~3K;Bigo3_POR;6439,1;>5km;No
Part2_23453_NewSite_4_881_200715;1.437018;29.940269;Ituri;Irumu;;103;0. <1K;PO_05_037_C0;6440,2;>5km;No
Part1_23453_NewSite_4_321_200005;-6.819171;25.516067;Haut-Lomami;Kabongo;;684;0. <1K;KT_06_1747_C0;6440,7;>5km;No
Part1_23453_NewSite_11_926_550017;-7.431978;23.682416;Lomami;Luilu;;453;0. <1K;KE_04_1661_C0;6443,6;>5km;No
Part1_23453_NewSite_5_138_250001;-4.577242;22.85683;Kasai Central;Dimbelenge;;7703;3. 5K~10K;UL_Bodimba_KOC;6444,0;>5km;Yes
Part2_23453_NewSite_12_220_600876;0.398694;28.966145;Nord-Kivu;Lubero;;499;0. <1K;UL_Bunyantenge_NKV;6445,1;>5km;No
Part2_23453_NewSite_9_460_450005;-0.933949;26.990232;Maniema;Lubutu;;906;0. <1K;UL_Bitule_MAN;6445,7;>5km;No
Part1_23453_NewSite_4_642_200010;-7.67389;24.243546;Haut-Lomami;Kaniama;;242;0. <1K;KT_07_1561_C0;6448,2;>5km;No
Part2_23453_NewSite_4_883_200713;1.448451;30.4195;Ituri;Djugu;;154;0. <1K;Kasenyi_POR;6449,1;>5km;No
Part1_23453_NewSite_8_499_401479;-4.321152;17.167258;Kwilu;Bagata;;859;0. <1K;UL_Mission_Kikongo_BDD;6450,4;>5km;No
Part1_23453_NewSite_10_850_500003;-5.636859;21.629387;Kasai;Luebo;;3170;2. 3K~5K;CD2451;6451,0;>5km;No
Part1_23453_NewSite_1_592_51030;-5.505699;14.753968;Kongo Central;Mbanza-Ngungu;;628;0. <1K;CD2615;6452,5;>5km;No
Part1_23453_NewSite_3_462_150011;-9.519302;28.273188;Haut-Katanga;Pweto;;324;0. <1K;KT_05_1654_C0;6452,6;>5km;No
Part2_23453_NewSite_15_507_750008;-3.167227;29.07528;Sud-Kivu;Uvira;;1060;1. 1K~3K;UL_Kiseguru_NKV;6452,9;>5km;No
Part2_23453_NewSite_4_943_200010;0.898775;29.298785;Ituri;Mambasa;;674;0. <1K;CD4865;6456,6;>5km;No
Part1_23453_NewSite_11_905_550012;-7.318399;23.306086;Lomami;Luilu;;453;0. <1K;KE_04_1850_C0;6456,8;>5km;No
Part2_23453_NewSite_9_936_450008;-4.616763;26.301873;Maniema;Kasongo;;412;0. <1K;UL_Samba_MAN;6457,1;>5km;No
Part2_23453_NewSite_1_631_50604;4.041221;26.424331;Bas-Uele;Ango;Nord;684;0. <1K;UL_Dakua_POR;6457,6;>5km;No
Part2_23453_NewSite_15_343_750002;-2.738911;26.981057;Sud-Kivu;Shabunda;;355;0. <1K;UL_Mungembe_SKV;6458,6;>5km;No
Part1_23453_NewSite_8_527_401481;-4.371554;18.391693;Kwilu;Bulungu;;3206;2. 3K~5K;CD2063;6459,3;>5km;No
Part1_23453_NewSite_14_492_700003;-1.524672;17.724075;Mai-Ndombe;Inongo;;2151;1. 1K~3K;UL_Ntande_Bokote_BDD;6459,5;>5km;No
Part2_23453_NewSite_9_967_450006;-4.664797;27.638409;Maniema;Kabambare;;98;0. <1K;Kabambare_MAN;6460,1;>5km;No
Part2_23453_NewSite_3_763_150797;3.440605;29.757024;Haut-Uele;Faradje;;921;0. <1K;Tadu_POR;6460,4;>5km;No
Part1_23453_NewSite_1_508_50005;-5.337712;15.0438;Kongo Central;Mbanza-Ngungu;;2655;1. 1K~3K;BC_03_3319_C0;6460,5;>5km;No
Part2_23453_NewSite_3_918_151009;2.139127;27.546923;Haut-Uele;Wamba;;1966;1. 1K~3K;CD2327;6462,2;>5km;No
Part2_23453_NewSite_9_551_450564;-1.614565;26.198197;Maniema;Punia;;998;0. <1K;UL_Ferekeni_MAN;6462,4;>5km;No
Part2_23453_NewSite_19_540_950005;0.432294;22.591392;Tshuapa;Djolu;;2439;1. 1K~3K;UL_Bokondo_EQT;6462,9;>5km;No
Part2_23453_NewSite_9_796_450006;-3.532881;27.062591;Maniema;Pangi;;2074;1. 1K~3K;KV_07_802_C0;6463,0;>5km;No
Part2_23453_NewSite_1_692_50506;3.656641;26.713173;Bas-Uele;Poko;Nord;144;0. <1K;UL_Amadi_POR;6464,3;>5km;No
Part1_23453_NewSite_14_681_700783;-2.695712;16.231014;Mai-Ndombe;Bolobo;;2614;1. 1K~3K;BD_05_13472_C0;6464,5;>5km;No
Part2_23453_NewSite_16_636_800005;2.877351;19.167417;Sud-Ubangi;Kungu;;6375;3. 5K~10K;UL_Bozene_EQT;6466,1;>5km;No
Part2_23453_NewSite_3_777_150002;3.295634;28.584051;Haut-Uele;Dungu;;2990;1. 1K~3K;UL_Ndedu_POR;6466,5;>5km;No
Part2_23453_NewSite_4_659_200004;2.358363;30.348173;Ituri;Mahagi;;2151;1. 1K~3K;UL_Berunda_POR;6468,6;>5km;No
Part1_23453_NewSite_8_683_400004;-4.8229;18.043246;Kwilu;Masi-Manimba;;3427;2. 3K~5K;CD2001;6469,8;>5km;No
Part1_23453_NewSite_5_470_250736;-5.761501;23.400934;Kasai Central;Dimbelenge;;283;0. <1K;KO_04_780_C0;6470,3;>5km;No
Part1_23453_NewSite_12_389_600005;-8.363675;23.387178;Lualaba;Kapanga;;432;0. <1K;KT_03_1678_C0;6471,5;>5km;No
Part2_23453_NewSite_12_113_600005;0.678052;29.584583;Nord-Kivu;Oicha;;602;0. <1K;CD2647;6472,6;>5km;No
Part1_23453_NewSite_3_671_150004;-11.065937;27.096216;Haut-Katanga;Kambove;;386;0. <1K;UL_Mbola_HKT;6474,5;>5km;No
Part1_23453_NewSite_11_945_550007;-7.650856;23.649347;Lomami;Luilu;;1626;1. 1K~3K;KE_04_1671_C0;6475,0;>5km;No
Part1_23453_NewSite_16_814_800003;-7.470668;26.793522;Tanganyka;Manono;;911;0. <1K;KT_07_1754_C0;6476,0;>5km;No
Part2_23453_NewSite_12_287_600876;0.079702;29.150136;Nord-Kivu;Lubero;;5372;3. 5K~10K;KV_08_15137_C0;6476,1;>5km;No
Part2_23453_NewSite_15_216_750444;-2.158714;28.89412;Sud-Kivu;Kabare;;21174;5. 20K~30K;CD2403;6477,1;>5km;No
Part2_23453_NewSite_15_734_750693;-3.931987;29.003478;Sud-Kivu;Fizi;;1261;1. 1K~3K;UL_Bivumu_SKV;6477,9;>5km;No
Part1_23453_NewSite_5_551_250738;-6.012457;22.469115;Kasai Central;Dibaya;;1194;1. 1K~3K;CD3398;6478,3;>5km;No
Part2_23453_NewSite_12_170_600592;0.568332;29.378196;Nord-Kivu;Oicha;;1631;1. 1K~3K;KV_08_178_C0;6478,6;>5km;No
Part2_23453_NewSite_15_388_750539;-2.804969;28.871243;Sud-Kivu;Walungu;;2043;1. 1K~3K;KV_09_251_C0;6478,7;>5km;No
Part1_23453_NewSite_12_843_600006;-10.692664;26.253;Lualaba;Lubudi;;3185;2. 3K~5K;TFM_Smallcell_HLU;6480,3;>5km;No
Part1_23453_NewSite_12_843_600013;-10.851183;26.201985;Lualaba;Lubudi;;257;0. <1K;KT_05_3146_C0;6481,5;>5km;No
Part1_23453_NewSite_8_473_401478;-4.12608;19.601795;Kwilu;Idiofa;;232;0. <1K;Mangayi_BDD;6482,3;>5km;No
Part1_23453_NewSite_1_689_50002;-5.680522;15.129308;Kongo Central;Madimba;;3432;2. 3K~5K;BC_03_14881_C0;6483,3;>5km;No
Part1_23453_NewSite_5_669_250008;-6.417616;22.998114;Kasai Central;Dibaya;;607;0. <1K;KO_04_1826_C0;6484,2;>5km;No
Part1_23453_NewSite_5_327_250003;-5.3543;21.89172;Kasai Central;Demba;;4899;2. 3K~5K;UL_Lombelo_KOC;6485,1;>5km;No
Part1_23453_NewSite_16_967_800002;-8.195741;29.940125;Tanganyka;Moba;;762;0. <1K;KT_07_1362_C0;6485,6;>5km;No
Part1_23453_NewSite_8_271_400002;-3.753971;17.758687;Kwilu;Bagata;;2171;1. 1K~3K;UL_Mulir_BDD;6485,8;>5km;No
Part2_23453_NewSite_4_838_200964;1.719062;30.199827;Ituri;Djugu;;9108;3. 5K~10K;UL_Niangary_POR;6486,2;>5km;No
Part1_23453_NewSite_6_89_300232;-6.283803;23.427619;Kasai Oriental;Lupatapata;;926;0. <1K;Miabi_KOR;6486,7;>5km;No
Part1_23453_NewSite_4_704_200813;-8.084706;26.717081;Haut-Lomami;Malemba-Nkulu;;10662;4. 10K~20K;KT_06_1384_C0;6486,7;>5km;No
Part1_23453_NewSite_4_416_200004;-6.864697;25.659056;Haut-Lomami;Kabongo;;2835;1. 1K~3K;KT_06_1745_C0;6488,1;>5km;No
Part2_23453_NewSite_16_319_801228;3.711651;18.654719;Sud-Ubangi;Libenge;;221;0. <1K;EQ_05_044_C0;6488,3;>5km;No
Part2_23453_NewSite_2_721_100675;-0.010845;18.360634;Equateur;Mbandaka;;479;0. <1K;Lolanga_EQT;6489,3;>5km;No
Part1_23453_NewSite_10_978_500006;-7.170176;21.566966;Kasai;Kamonia;;1713;1. 1K~3K;CD2569;6490,0;>5km;No
Part2_23453_NewSite_12_302_600003;0.105535;29.653296;Nord-Kivu;Oicha;;12653;4. 10K~20K;CD2374;6490,7;>5km;No
Part2_23453_NewSite_4_838_200008;1.739438;30.23276;Ituri;Djugu;;10317;4. 10K~20K;CD1133;6490,7;>5km;No
Part2_23453_NewSite_17_5_850014;-5.006865;27.3083;Maniema;Kabambare;;67;0. <1K;UL_Ponda_Luganza_HKT;6490,8;>5km;No
Part2_23453_NewSite_12_466_600592;-0.389812;28.885141;Nord-Kivu;Lubero;;87;0. <1K;CD3909;6490,8;>5km;No
Part2_23453_NewSite_4_758_200712;2.097364;30.833286;Ituri;Djugu;;9900;3. 5K~10K;CD1132;6491,0;>5km;No
Part1_23453_NewSite_4_678_200897;-7.75219;26.469651;Haut-Lomami;Malemba-Nkulu;;1364;1. 1K~3K;KT_06_3214_C0;6492,4;>5km;No
Part2_23453_NewSite_15_669_750005;-3.691245;28.672933;Sud-Kivu;Mwenga;;1302;1. 1K~3K;UL_Kipupu_SKV;6493,7;>5km;No
Part1_23453_NewSite_6_141_300003;-6.55561;23.653923;Kasai Oriental;Tshilenge;;5531;3. 5K~10K;KE_03_141_C0;6493,8;>5km;No
Part2_23453_NewSite_9_899_450002;-4.201268;28.317601;Sud-Kivu;Fizi;;1147;1. 1K~3K;SK_04_1385_C0;6493,9;>5km;No
Part1_23453_NewSite_11_607_550929;-6.400324;24.111007;Lomami;Ngandajika;;2063;1. 1K~3K;UL_Kalunda_Musoko_KOR;6494,4;>5km;No
Part1_23453_NewSite_14_741_700007;-3.0493;16.478006;Mai-Ndombe;Bolobo;;978;0. <1K;BD_05_13468_C0;6494,5;>5km;No
Part2_23453_NewSite_18_506_900007;0.43764;25.143863;Tshopo;Kisangani;;2902;1. 1K~3K;CD3549;6495,0;>5km;No
Part1_23453_NewSite_3_559_150005;-10.245656;28.46049;Haut-Katanga;Kasenga;;1132;1. 1K~3K;KT_05_1602_C0;6495,4;>5km;No
Part1_23453_NewSite_6_86_300387;-6.158365;23.384599;Kasai Oriental;Miabi;;386;0. <1K;KE_03_126_C0;6495,7;>5km;No
Part1_23453_NewSite_10_828_500005;-5.451476;20.429484;Kasai;Ilebo;;684;0. <1K;CD2560;6496,0;>5km;No
Part1_23453_NewSite_1_513_50003;-5.282414;15.286754;Kongo Central;Madimba;;1976;1. 1K~3K;CD3144;6498,7;>5km;No
Part1_23453_NewSite_16_555_800004;-5.986961;27.236029;Tanganyka;Nyunzu;;41;0. <1K;KT_08_438_C0;6499,4;>5km;No
Part2_23453_NewSite_4_965_200010;0.814444;29.385744;Nord-Kivu;Oicha;;1729;1. 1K~3K;UL_Mamove_NKV;6499,6;>5km;No
Part1_23453_NewSite_1_426_50011;-5.165112;15.256395;Kongo Central;Madimba;;1358;1. 1K~3K;CD2407;6500,4;>5km;No
Part2_23453_NewSite_3_857_150795;2.611712;27.912766;Haut-Uele;Rungu;;3159;2. 3K~5K;UL_Bodjo_POR;6500,4;>5km;No
Part1_23453_NewSite_3_258_150002;-8.010925;28.74234;Haut-Katanga;Pweto;;1137;1. 1K~3K;KT_05_3287_C0;6500,7;>5km;No
Part1_23453_NewSite_1_600_50011;-5.504032;15.119397;Kongo Central;Mbanza-Ngungu;;3633;2. 3K~5K;BC_03_3384_C0;6501,3;>5km;No
Part1_23453_NewSite_16_773_800002;-7.055963;29.065302;Tanganyka;Moba;;242;0. <1K;UL_Kabwela_HKT;6501,4;>5km;No
Part1_23453_NewSite_14_752_700867;-3.081398;18.563624;Mai-Ndombe;Kutu;;211;0. <1K;UL_Selekoko_BDD;6502,5;>5km;No
Part1_23453_NewSite_6_107_300005;-6.415991;23.175235;Kasai Oriental;Miabi;;3180;2. 3K~5K;KE_03_1773_C0;6502,5;>5km;No
Part2_23453_NewSite_12_174_600003;0.509924;29.552331;Nord-Kivu;Oicha;;3494;2. 3K~5K;Paida_NKV;6502,7;>5km;No
Part1_23453_NewSite_5_756_250739;-6.906226;22.006531;Kasai Central;Kazumba;;823;0. <1K;KO_04_799_C0;6502,8;>5km;No
Part1_23453_NewSite_16_574_800001;-5.909857;28.248184;Tanganyka;Kalemie;;1441;1. 1K~3K;Maibaridi_BB_HKT;6502,8;>5km;No
Part2_23453_NewSite_12_170_600593;0.562909;29.414638;Nord-Kivu;Oicha;;14263;4. 10K~20K;KV_04_759_C0;6503,2;>5km;No
Part2_23453_NewSite_9_865_450002;-4.059339;26.541038;Maniema;Kasongo;;4791;2. 3K~5K;Mwanga_MAN;6503,4;>5km;Yes
Part1_23453_NewSite_11_678_550930;-6.49004;24.063688;Lomami;Ngandajika;;1065;1. 1K~3K;KE_04_1780_C0;6505,0;>5km;No
Part2_23453_NewSite_16_564_800003;3.011301;18.751705;Sud-Ubangi;Kungu;;1441;1. 1K~3K;UL_Bombili_EQT;6505,7;>5km;No
Part1_23453_NewSite_4_666_200004;-7.80384;24.257218;Haut-Lomami;Kaniama;;576;0. <1K;Kimanda_HLU;6505,9;>5km;No
Part2_23453_NewSite_3_825_150001;2.960097;29.574996;Haut-Uele;Watsa;;22198;5. 20K~30K;Beverendi2_POR;6506,3;>5km;No
Part2_23453_NewSite_9_937_450893;-4.66093;26.416214;Maniema;Kasongo;;257;0. <1K;KV_07_3090_C0;6506,4;>5km;No
Part2_23453_NewSite_15_508_750003;-3.125796;29.218396;Sud-Kivu;Uvira;;7615;3. 5K~10K;KV_08_19630_C0;6506,5;>5km;Yes
Part1_23453_NewSite_7_806_351552;-6.55498;17.022217;Kwango;Kasongo-Lunda;;221;0. <1K;BD_03_1526_C0;6507,0;>5km;No
Part2_23453_NewSite_3_631_150004;3.865895;29.788777;Haut-Uele;Faradje;;700;0. <1K;UL_Andoma_POR;6508,0;>5km;No
Part1_23453_NewSite_8_442_400006;-4.191215;18.24829;Kwilu;Bulungu;;3365;2. 3K~5K;BD_04_764_C0;6511,8;>5km;No
Part2_23453_NewSite_16_530_800005;3.239186;19.879443;Sud-Ubangi;Gemena;;8902;3. 5K~10K;UL_Bokangadua_EQT;6511,9;>5km;Yes
Part1_23453_NewSite_7_275_351079;-4.750305;17.075921;Kwango;Kenge;;93;0. <1K;Kenge4_BDD;6512,4;>5km;No
Part1_23453_NewSite_4_663_200004;-7.858047;23.749415;Haut-Lomami;Kaniama;;628;0. <1K;KE_04_3012_C0;6512,9;>5km;No
Part2_23453_NewSite_4_901_200710;1.323535;29.68847;Ituri;Irumu;;103;0. <1K;Komanda2_POR;6513,1;>5km;No
Part1_23453_NewSite_7_723_351552;-5.874621;17.893847;Kwango;Feshi;;129;0. <1K;UL_Lobo_BDD;6513,8;>5km;No
Part1_23453_NewSite_7_878_351079;-7.13057;17.945808;Kwango;Kasongo-Lunda;;165;0. <1K;UL_Panzi_BDD;6514,4;>5km;No
Part1_23453_NewSite_11_610_550006;-6.388066;24.194904;Lomami;Kabinda;;1358;1. 1K~3K;UL_Kalunda_Musoko_KOR;6514,6;>5km;No
Part2_23453_NewSite_14_593_700002;-3.21149;23.812516;Sankuru;Katako-Kombe;;4230;2. 3K~5K;UL_Omendjadi_KOR;6516,0;>5km;No
Part1_23453_NewSite_4_619_200011;-7.412761;24.380022;Haut-Lomami;Kaniama;;144;0. <1K;KT_06_1545_C0;6517,8;>5km;No
Part2_23453_NewSite_1_869_50506;2.57193;26.069655;Bas-Uele;Bambesa;Nord;1225;1. 1K~3K;UL_Doromo_POR;6518,3;>5km;No
Part1_23453_NewSite_12_840_600009;-10.867326;25.645146;Lualaba;Mutshatsha;;1168;1. 1K~3K;KT_07_865_C0;6520,2;>5km;No
Part1_23453_NewSite_8_848_400002;-5.079364;19.620677;Kwilu;Idiofa;;10929;4. 10K~20K;Lonzo_Mission_BDD;6520,4;>5km;No
Part1_23453_NewSite_14_752_700007;-2.928579;18.535194;Mai-Ndombe;Kutu;;2671;1. 1K~3K;UL_Tolo_BDD;6520,7;>5km;No
Part2_23453_NewSite_1_826_50508;2.694581;23.830085;Bas-Uele;Aketi;Nord;180;0. <1K;Aketi_Mobati_POR;6522,9;>5km;No
Part1_23453_NewSite_1_685_51680;-5.673143;14.938057;Kongo Central;Mbanza-Ngungu;;257;0. <1K;Gombe_Sud_KGC;6523,1;>5km;No
Part1_23453_NewSite_7_854_350003;-6.974707;17.738009;Kwango;Kasongo-Lunda;;2367;1. 1K~3K;UL_Tambu_Tseke_BDD;6523,6;>5km;No
Part1_23453_NewSite_10_908_500002;-6.461036;20.465519;Kasai;Kamonia;;3206;2. 3K~5K;KO_04_782_C0;6524,7;>5km;No
Part1_23453_NewSite_10_632_501065;-4.263825;20.617914;Kasai;Ilebo;;237;0. <1K;KO_04_784_C0;6525,1;>5km;No
Part2_23453_NewSite_2_881_100006;-1.137247;17.058973;Equateur;Lukolela;;190;0. <1K;UL_Socobelam_Lokolela_EQT;6525,4;>5km;No
Part1_23453_NewSite_1_293_51030;-4.996354;13.295905;Kongo Central;Seke-Banza;;489;0. <1K;BC_03_160_C0;6526,6;>5km;No
Part2_23453_NewSite_1_556_50772;4.401761;23.752465;Bas-Uele;Bondo;Nord;571;0. <1K;Nongwa_POR;6527,2;>5km;No
Part1_23453_NewSite_8_206_400002;-3.63811;18.534353;Kwilu;Bagata;;2655;1. 1K~3K;UL_Kilima_BDD;6527,5;>5km;No
Part1_23453_NewSite_16_749_800005;-6.792738;29.574022;Tanganyka;Moba;;525;0. <1K;CD3225;6527,7;>5km;No
Part1_23453_NewSite_4_568_200004;-7.390575;24.076761;Haut-Lomami;Kaniama;;2285;1. 1K~3K;KT_06_332_C0;6528,3;>5km;No
Part1_23453_NewSite_16_34_800005;-5.08095;27.454276;Tanganyka;Kongolo;;1667;1. 1K~3K;UL_Kenya_HKT;6529,8;>5km;No
Part2_23453_NewSite_3_918_150009;2.111773;27.426184;Haut-Uele;Wamba;;4672;2. 3K~5K;Bonzunzu_POR;6529,9;>5km;No
Part2_23453_NewSite_9_892_450894;-4.272836;27.118998;Maniema;Kabambare;;1158;1. 1K~3K;KV_07_315_C0;6530,0;>5km;No
Part2_23453_NewSite_12_231_600444;0.388359;29.453538;Nord-Kivu;Beni;;2027;1. 1K~3K;CD1863;6530,9;>5km;No
Part1_23453_NewSite_12_156_600621;-7.996594;23.561785;Lualaba;Kapanga;;298;0. <1K;KT_03_1645_C0;6531,0;>5km;No
Part1_23453_NewSite_6_143_300006;-6.686061;23.593158;Kasai Oriental;Tshilenge;;4240;2. 3K~5K;CD2161;6531,1;>5km;Yes
Part2_23453_NewSite_4_874_200002;1.388697;28.703815;Ituri;Mambasa;;751;0. <1K;UL_Bandisende_POR;6531,5;>5km;No
Part1_23453_NewSite_16_801_800003;-7.202924;29.262502;Tanganyka;Moba;;726;0. <1K;UL_Mwanza_HKT;6533,0;>5km;No
Part2_23453_NewSite_3_786_150020;3.317846;30.174717;Haut-Uele;Faradje;;5418;3. 5K~10K;UL_Todro_POR;6535,8;>5km;No
Part1_23453_NewSite_8_719_401476;-4.767367;19.632138;Kwilu;Idiofa;;13878;4. 10K~20K;CD3268;6536,6;>5km;No
Part1_23453_NewSite_1_467_51674;-5.32077;13.143512;Kongo Central;Lukula;;983;0. <1K;UL_Mission_Vaku_KGC;6537,3;>5km;No
Part2_23453_NewSite_18_438_900013;0.792148;25.256178;Tshopo;Banalia;;1096;1. 1K~3K;UL_Alibuku_POR;6537,5;>5km;No
Part2_23453_NewSite_13_515_650002;4.101332;19.425308;Nord-Ubangi;Bosobolo;;10090;4. 10K~20K;UL_Bokanda_EQT;6538,4;>5km;No
Part1_23453_NewSite_16_731_800006;-6.869773;26.457089;Tanganyka;Manono;;1328;1. 1K~3K;KT_06_1368_C0;6539,1;>5km;No
Part2_23453_NewSite_13_522_650002;4.163531;19.827833;Nord-Ubangi;Bosobolo;;3396;2. 3K~5K;UL_Bosobolo_EQT;6539,4;>5km;No
Part1_23453_NewSite_9_11_450006;-4.027069;15.614329;Kinshasa;Maluku;;412;0. <1K;CD1454;6541,0;>5km;No
Part1_23453_NewSite_1_366_51029;-5.16254;12.618423;Kongo Central;Lukula;;4641;2. 3K~5K;BC_03_3358_C0;6541,2;>5km;No
Part1_23453_NewSite_8_776_401476;-5.003224;18.617362;Kwilu;Bulungu;;2233;1. 1K~3K;UL_Kwenge_BDD;6541,6;>5km;No
Part1_23453_NewSite_8_362_401476;-4.072481;18.146116;Kwilu;Bagata;;1508;1. 1K~3K;CD2040;6541,6;>5km;No
Part1_23453_NewSite_12_467_600004;-8.584099;23.253236;Lualaba;Kapanga;;556;0. <1K;KT_03_1652_C0;6542,1;>5km;No
Part1_23453_NewSite_12_389_600004;-8.30349;23.474825;Lualaba;Kapanga;;648;0. <1K;KT_07_1577_C0;6543,6;>5km;No
Part1_23453_NewSite_1_340_51030;-4.882368;15.568576;Kongo Central;Kasangulu;;1312;1. 1K~3K;BC_02_3188_C0;6543,7;>5km;No
Part2_23453_NewSite_1_787_50604;3.156091;27.479856;Bas-Uele;Poko;Nord;957;0. <1K;UL_Nalamu_POR;6544,0;>5km;No
Part2_23453_NewSite_2_610_100002;1.02673;20.059879;Equateur;Basankusu;;2619;1. 1K~3K;UL_Ndeke_EQT;6544,7;>5km;No
Part2_23453_NewSite_1_815_50012;2.859033;27.232177;Bas-Uele;Poko;Nord;1029;1. 1K~3K;UL_Viadana_POR;6544,9;>5km;No
Part2_23453_NewSite_3_447_150003;4.183503;28.761405;Haut-Uele;Dungu;;211;0. <1K;UL_Duru_POR;6545,0;>5km;No
Part1_23453_NewSite_16_130_800002;-5.245774;27.157242;Tanganyka;Kongolo;;6108;3. 5K~10K;UL_Nkulula_HKT;6545,5;>5km;No
Part1_23453_NewSite_16_126_800894;-5.249409;26.968816;Tanganyka;Kongolo;;1636;1. 1K~3K;UL_Kilembi_HKT;6545,7;>5km;No
Part2_23453_NewSite_2_405_100003;1.405948;18.10215;Equateur;Bomongo;;1060;1. 1K~3K;UL_Buburu_EQT;6546,0;>5km;No
Part2_23453_NewSite_12_473_600873;-0.445111;29.121907;Nord-Kivu;Lubero;;1981;1. 1K~3K;CD2370;6546,6;>5km;No
Part1_23453_NewSite_8_629_400004;-4.627092;19.188998;Kwilu;Bulungu;;4677;2. 3K~5K;UL_Infwanzondo_BDD;6549,0;>5km;No
Part1_23453_NewSite_10_817_500010;-5.31414;21.350179;Kasai;Mweka;;1317;1. 1K~3K;CD2982;6549,1;>5km;No
Part1_23453_NewSite_1_312_51673;-4.837954;14.333051;Kongo Central;Luozi;;1297;1. 1K~3K;BC_03_042_C0;6551,6;>5km;No
Part1_23453_NewSite_14_805_700001;-3.311917;17.649685;Mai-Ndombe;Kutu;;1348;1. 1K~3K;UL_Bendela_BDD;6551,8;>5km;No
Part2_23453_NewSite_12_416_600009;-0.263162;29.336086;Nord-Kivu;Lubero;;2202;1. 1K~3K;CD1239;6552,2;>5km;No
Part2_23453_NewSite_4_571_200001;2.575809;30.276915;Ituri;Aru;;633;0. <1K;CD2753;6552,6;>5km;No
Part1_23453_NewSite_10_895_500005;-6.206205;21.095817;Kasai;Kamonia;;5176;3. 5K~10K;CD2554;6554,8;>5km;No
Part1_23453_NewSite_6_141_300223;-6.53863;23.61769;Kasai Oriental;Tshilenge;;2352;1. 1K~3K;KE_03_019_C0;6555,2;>5km;No
Part1_23453_NewSite_10_817_500733;-5.365694;21.36826;Kasai;Luebo;;1358;1. 1K~3K;CD2438;6555,4;>5km;No
Part1_23453_NewSite_3_795_150983;-11.97579;27.857385;Haut-Katanga;Sakania;;226;0. <1K;KT_05_299_C0;6556,4;>5km;No
Part2_23453_NewSite_18_290_900733;1.661766;23.101506;Tshopo;Yahuma;;422;0. <1K;UL_Mombongo_POR;6557,5;>5km;No
Part2_23453_NewSite_2_534_100784;1.145091;19.699472;Equateur;Basankusu;;2501;1. 1K~3K;UL_Lusafa_EQT;6558,1;>5km;No
Part1_23453_NewSite_1_718_51029;-5.859001;12.446831;Kongo Central;Moanda;;715;0. <1K;CD5095;6561,8;>5km;No
